date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,quarter,house_age,is_renovated,years_since_renovation,living_lot_ratio,sqft_per_bedroom,sqft_per_bathroom,has_basement,basement_ratio,price_per_sqft,condition_label,state,zipcode
2014-06-06,432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,1939,1989,3715 NE 153rd St,Lake Forest Park,WA 98155,USA,2014,6,2,86,1,36,0.2352,490.0,840.0,1,0.272108843537415,293.8775510204082,Good,WA,98155
2014-06-06,402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,0,22728 10th Ave S,Des Moines,WA 98198,USA,2014,6,2,66,0,66,0.270162097258355,900.0,1080.0,1,0.5,148.88888888888889,Good,WA,98198
2014-06-06,1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2001,Indian Trail,Burien,WA 98166,USA,2014,6,2,65,1,24,0.3069395017793594,862.5,1061.5384615384614,1,0.2956521739130435,300.0,Good,WA,98166
2014-06-06,294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,1967,0,2604 S 357th St,Federal Way,WA 98003,USA,2014,6,2,58,0,58,0.20520833333333333,656.6666666666666,985.0,1,0.3401015228426396,149.59390862944161,Good,WA,98003
2014-06-06,744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,1986,0,6935 142nd Ct NE,Redmond,WA 98052,USA,2014,6,2,39,0,39,0.21908591121687043,890.0,1068.0,0,0.0,278.65168539325845,Average,WA,98052
2014-06-06,715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2009,4967 165th Pl SE,Bellevue,WA 98006,USA,2014,6,2,35,1,16,0.18947837717342844,850.0,1020.0,0,0.0,280.3921568627451,Average,WA,98006
2014-06-06,500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,1904,0,3004 NW 59th St,Seattle,WA 98107,USA,2014,6,2,121,0,121,0.4288207429568686,430.0,1720.0,0,0.0,290.69767441860466,Good,WA,98107
2014-06-06,1300000.0,4.0,4.0,4270,6002,2.0,0,3,3,3180,1090,2004,2003,1645 30th Ave NE,Issaquah,WA 98029,USA,2014,6,2,21,1,22,0.7114295234921693,1067.5,1067.5,1,0.25526932084309134,304.4496487119438,Average,WA,98029
2014-06-06,1150000.0,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014,2244 West Lake Sammamish Pkwy NE,Redmond,WA 98052,USA,2014,6,2,46,1,11,0.13072289156626507,723.3333333333334,1446.6666666666667,1,0.4792626728110599,529.9539170506912,Average,WA,98052
2014-06-06,650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2009,1920 224th Pl NE,Sammamish,WA 98074,USA,2014,6,2,35,1,16,0.3036134274107334,710.0,1136.0,0,0.0,228.8732394366197,Average,WA,98074
2014-06-06,435000.0,4.0,2.75,3270,50994,2.0,0,0,4,2720,550,1983,0,19011 SE 283rd St,Kent,WA 98042,USA,2014,6,2,42,0,42,0.06412519119896458,817.5,1189.090909090909,1,0.16819571865443425,133.0275229357798,Good,WA,98042
2014-06-06,510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,1974,0,7517 128th Pl NE,Kirkland,WA 98033,USA,2014,6,2,51,0,51,0.21022727272727273,493.3333333333333,845.7142857142857,0,0.0,344.5945945945946,Average,WA,98033
2014-06-06,525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,0,12806 NE 141st Ct,Kirkland,WA 98034,USA,2014,6,2,53,0,53,0.305,488.0,887.2727272727273,1,0.4918032786885246,215.1639344262295,Good,WA,98034
2014-06-06,920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970,1718 44th Ave SW,Seattle,WA 98116,USA,2014,6,2,97,1,55,0.5008695652173913,720.0,1047.2727272727273,1,0.40625,319.44444444444446,Very Good,WA,98116
2014-06-06,200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2003,34033 39th Ave S,Auburn,WA 98001,USA,2014,6,2,63,1,22,0.18002081165452655,865.0,1730.0,1,0.2023121387283237,115.60693641618496,Average,WA,98001
2014-06-06,435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,1926,0,802 NE 80th St,Seattle,WA 98115,USA,2014,6,2,99,0,99,0.3088235294117647,630.0,1260.0,0,0.0,345.23809523809524,Very Good,WA,98115
2014-06-06,809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,1959,0,12519 SE 15th St,Bellevue,WA 98005,USA,2014,6,2,66,0,66,0.22525252525252526,557.5,1115.0,0,0.0,363.2062780269058,Very Good,WA,98005
2014-06-06,1370000.0,2.0,2.25,2460,16940,1.5,0,4,4,1930,530,1936,0,6827 36th Ave NW,Seattle,WA 98117,USA,2014,6,2,89,0,89,0.14521841794569068,1230.0,1093.3333333333333,1,0.21544715447154472,556.910569105691,Good,WA,98117
2014-06-06,455000.0,4.0,1.75,2050,94525,1.0,0,0,4,1250,800,1959,0,17019 193rd Ave SE,Renton,WA 98058,USA,2014,6,2,66,0,66,0.021687384289870406,512.5,1171.4285714285713,1,0.3902439024390244,221.9512195121951,Good,WA,98058
2014-06-06,471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,2001,0,23 Sunset Ct NW,Issaquah,WA 98027,USA,2014,6,2,24,0,24,0.7237076648841355,676.6666666666666,812.0,1,0.15270935960591134,232.01970443349754,Average,WA,98027
2014-06-06,253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,1948,1994,8850 34th Ave SW,Seattle,WA 98126,USA,2014,6,2,77,1,31,0.16875,405.0,810.0,0,0.0,312.962962962963,Average,WA,98126
2014-06-06,185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983,16433 12th Ave SW,Burien,WA 98166,USA,2014,6,2,72,1,42,0.2271604938271605,613.3333333333334,1840.0,1,0.5,100.54347826086956,Good,WA,98166
2014-06-06,535500.0,3.0,1.5,1730,40250,2.0,0,0,4,1730,0,1983,0,16718-16726 171st Pl NE,Woodinville,WA 98072,USA,2014,6,2,42,0,42,0.04298136645962733,576.6666666666666,1153.3333333333333,0,0.0,309.53757225433526,Good,WA,98072
2014-06-06,835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,2002,0,12439 235th Pl NE,Redmond,WA 98053,USA,2014,6,2,23,0,23,0.334556126192223,1140.0,1140.0,0,0.0,366.2280701754386,Average,WA,98053
2014-06-06,589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,2008,0,34917 SE Moffat St,Snoqualmie,WA 98065,USA,2014,6,2,17,0,17,0.41574454631678787,657.5,1052.0,0,0.0,224.14448669201522,Average,WA,98065
2014-06-06,680000.0,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,1975,0,1023 NW 166th St,Shoreline,WA 98177,USA,2014,6,2,50,0,50,0.09497907949790795,756.6666666666666,1008.8888888888889,1,0.19823788546255505,299.5594713656388,Average,WA,98177
2014-06-06,360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1953,1983,1231 NE 148th St,Shoreline,WA 98155,USA,2014,6,2,72,1,42,0.1452991452991453,340.0,582.8571428571429,0,0.0,352.94117647058823,Good,WA,98155
2014-06-06,595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0,1102 NW 56th St,Seattle,WA 98107,USA,2014,6,2,20,0,20,0.9149425287356322,497.5,796.0,1,0.15577889447236182,298.99497487437185,Average,WA,98107
2014-06-06,300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,1999,0,4620 SW 333rd Ct,Federal Way,WA 98023,USA,2014,6,2,26,0,26,0.1728140314676296,670.0,1072.0,0,0.0,111.94029850746269,Average,WA,98023
2014-06-06,660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,1926,1993,6040 27th Ave NE,Seattle,WA 98115,USA,2014,6,2,99,1,32,0.6,660.0,1131.4285714285713,1,0.42424242424242425,333.3333333333333,Good,WA,98115
2014-06-06,570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,1993,0,12032-12038 SE 76th St,Newcastle,WA 98056,USA,2014,6,2,32,0,32,0.34408602150537637,800.0,960.0,0,0.0,237.5,Average,WA,98056
2014-06-06,285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,1943,0,10222 18th Ave SW,Seattle,WA 98146,USA,2014,6,2,82,0,82,0.156,390.0,780.0,0,0.0,365.38461538461536,Good,WA,98146
2014-06-06,435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,1940,1996,830 Davis Pl S,Seattle,WA 98144,USA,2014,6,2,85,1,29,0.196,326.6666666666667,490.0,0,0.0,443.8775510204082,Average,WA,98144
2014-06-06,160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,1918,1960,20505 Vashon Ave,Vashon,WA 98070,USA,2014,6,2,107,1,65,0.011720604046998654,403.3333333333333,1210.0,0,0.0,132.23140495867767,Fair,WA,98070
2014-06-06,805000.0,5.0,2.5,4600,19831,1.0,0,3,3,2300,2300,1956,2013,18015 15th Ave NW,Shoreline,WA 98177,USA,2014,6,2,69,1,12,0.23196006252836468,920.0,1840.0,1,0.5,175.0,Average,WA,98177
2014-06-06,450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2005,0,2336 NE Park Dr,Issaquah,WA 98029,USA,2014,6,2,20,0,20,0.7547169811320755,493.3333333333333,592.0,0,0.0,304.05405405405406,Average,WA,98029
2014-06-06,510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,1954,1979,11240 106th Ave NE,Kirkland,WA 98033,USA,2014,6,2,71,1,46,0.09263157894736843,330.0,880.0,0,0.0,386.3636363636364,Good,WA,98033
2014-06-06,1120000.0,5.0,2.75,4400,18500,1.0,0,3,5,2250,2150,1963,0,15530-15998 61st Ave NE,Kenmore,WA 98028,USA,2014,6,2,62,0,62,0.23783783783783785,880.0,1600.0,1,0.48863636363636365,254.54545454545453,Very Good,WA,98028
2014-06-06,1280000.0,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,1999,0,1622 38th Ave E,Seattle,WA 98112,USA,2014,6,2,26,0,26,0.8361111111111111,752.5,860.0,1,0.21262458471760798,425.24916943521595,Average,WA,98112
2014-06-06,539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,1985,0,21132 NE 42nd St,Sammamish,WA 98074,USA,2014,6,2,40,0,40,0.23620401337792643,753.3333333333334,1130.0,1,0.21238938053097345,238.49557522123894,Average,WA,98074
2014-06-06,407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,1978,0,31229 NE 111th St,Carnation,WA 98014,USA,2014,6,2,47,0,47,0.12830137173275097,470.0,940.0,0,0.0,216.59202127659574,Average,WA,98014
2014-06-06,320000.0,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,1983,0,99 17th Ave,Milton,WA 98354,USA,2014,6,2,42,0,42,0.1383838383838384,456.6666666666667,782.8571428571429,0,0.0,233.57664233576642,Good,WA,98354
2014-06-06,739000.0,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,1919,1934,6326 20th Ave NE,Seattle,WA 98115,USA,2014,6,2,106,1,91,0.7157894736842105,680.0,906.6666666666666,1,0.3382352941176471,271.69117647058823,Very Good,WA,98115
2014-06-06,452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,1946,1989,9411 44th Pl NE,Seattle,WA 98115,USA,2014,6,2,79,1,36,0.32222222222222224,870.0,994.2857142857143,1,0.43103448275862066,259.7701149425287,Good,WA,98115
2014-06-06,600000.0,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,2001,0,22801-22899 NE 100th Pl,Redmond,WA 98053,USA,2014,6,2,24,0,24,0.4577150008939746,640.0,1024.0,0,0.0,234.375,Average,WA,98053
2014-06-06,279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912,6421 S 124th St,Seattle,WA 98178,USA,2014,6,2,13,1,113,0.4840741407234119,538.0,1076.0,0,0.0,103.71747211895911,Average,WA,98178
2014-06-06,895000.0,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,2013,1923,1852 271st Ave SE,Sammamish,WA 98075,USA,2014,6,2,12,1,102,0.5825242718446602,810.0,1080.0,0,0.0,276.2345679012346,Average,WA,98075
2014-06-06,585000.0,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,2008,0,360 SE Bush St,Issaquah,WA 98027,USA,2014,6,2,17,0,17,0.5119022540551927,607.5,972.0,0,0.0,240.74074074074073,Average,WA,98027
2014-06-06,405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,2007,0,1111 29th Ave,Seattle,WA 98122,USA,2014,6,2,18,0,18,1.309412861136999,702.5,702.5,1,0.18861209964412812,288.2562277580071,Average,WA,98122
2014-06-06,837219.0,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,2014,0,1855-1899 212th Ave SE,Sammamish,WA 98075,USA,2014,6,2,11,0,11,0.3945826279463472,606.0,1101.8181818181818,0,0.0,276.30990099009904,Average,WA,98075
2014-06-06,969990.0,4.0,2.5,4150,8436,2.0,0,0,3,4150,0,2014,0,3324 225th Ave SE,Sammamish,WA 98075,USA,2014,6,2,11,0,11,0.4919393077287814,1037.5,1660.0,0,0.0,233.73253012048193,Average,WA,98075
2014-06-07,490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,1985,0,2639 NW 86th St,Seattle,WA 98117,USA,2014,6,2,40,0,40,0.5884353741496599,576.6666666666666,576.6666666666666,0,0.0,283.2369942196532,Average,WA,98117
2014-06-07,611000.0,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,1974,0,820 Idylwood Dr SW,Issaquah,WA 98027,USA,2014,6,2,51,0,51,0.07184097192184004,636.6666666666666,1528.0,1,0.46596858638743455,159.9476439790576,Good,WA,98027
2014-06-07,462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0,3474 Wells Ave S,Renton,WA 98055,USA,2014,6,2,19,0,19,0.4773009950248756,767.5,1228.0,0,0.0,150.4885993485342,Average,WA,98055
2014-06-08,540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,1994,0,25025 SE 42nd St,Issaquah,WA 98029,USA,2014,6,2,31,0,31,0.42696090189493885,445.0,712.0,0,0.0,303.3707865168539,Average,WA,98029
2014-06-08,260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,2007,0,16603 113th Ave SE,Renton,WA 98055,USA,2014,6,2,18,0,18,0.41337594156585256,452.75,724.4,0,0.0,143.5670900055218,Average,WA,98055
2014-06-08,510000.0,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,1976,0,18121 197th Pl NE,Woodinville,WA 98077,USA,2014,6,2,49,0,49,0.039332156044308876,612.5,1088.888888888889,0,0.0,208.16326530612244,Average,WA,98077
2014-06-08,567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,2001,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,2014,6,2,24,0,24,0.3108948364422817,766.6666666666666,920.0,0,0.0,246.7391304347826,Average,WA,98065
2014-06-08,445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1915,0,1608 N 50th St,Seattle,WA 98103,USA,2014,6,2,110,0,110,0.44651162790697674,720.0,1440.0,1,0.3333333333333333,309.02777777777777,Average,WA,98103
2014-06-08,684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,1979,0,16314 NE 46th St,Redmond,WA 98052,USA,2014,6,2,46,0,46,0.2532051282051282,592.5,1053.3333333333333,0,0.0,288.8945147679325,Good,WA,98052
2014-06-08,2700000.0,4.0,3.25,4420,7850,2.0,1,4,3,3150,1270,2001,0,17834 SE 40th Pl,Bellevue,WA 98008,USA,2014,6,2,24,0,24,0.5630573248407643,1105.0,1360.0,1,0.2873303167420814,610.8597285067873,Average,WA,98008
2014-06-08,455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011,5606 8th Ave NE,Seattle,WA 98105,USA,2014,6,2,98,1,14,0.36619718309859156,433.3333333333333,1300.0,0,0.0,350.0,Average,WA,98105
2014-06-08,540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,2007,0,11175 NE 162nd St,Bothell,WA 98011,USA,2014,6,2,18,0,18,0.656900892652781,574.0,956.6666666666666,1,0.27177700348432055,188.15331010452962,Average,WA,98011
2014-06-08,530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,2009,0,353 Bronson Way NE,Renton,WA 98056,USA,2014,6,2,16,0,16,0.4722222222222222,1133.3333333333333,1236.3636363636363,1,0.2735294117647059,155.88235294117646,Average,WA,98056
2014-06-09,410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,1956,0,10711 Ashworth Ave N,Seattle,WA 98133,USA,2014,6,2,69,0,69,0.27865612648221344,470.0,1410.0,1,0.3546099290780142,290.78014184397165,Good,WA,98133
2014-06-09,450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,1940,1996,12016 23rd Ave NE,Seattle,WA 98125,USA,2014,6,2,85,1,29,0.12148148148148148,546.6666666666666,937.1428571428571,1,0.3231707317073171,274.390243902439,Average,WA,98125
2014-06-09,609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,2006,0,27465 254th Way SE,Maple Valley,WA 98038,USA,2014,6,2,19,0,19,0.4311393431544803,797.5,1276.0,0,0.0,191.19122257053291,Average,WA,98038
2014-06-09,648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,1992,0,3008 233rd Ave SE,Issaquah,WA 98075,USA,2014,6,2,33,0,33,0.17714923706736138,595.0,952.0,0,0.0,272.2689075630252,Average,WA,98075
2014-06-09,550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,2005,0,24811 SE 19th St,Sammamish,WA 98075,USA,2014,6,2,20,0,20,0.5426170468187275,753.3333333333334,904.0,0,0.0,243.36283185840708,Average,WA,98075
2014-06-09,347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000,22207 Daeila Dr,Sammamish,WA 98074,USA,2014,6,2,47,1,25,0.15403726708074533,413.3333333333333,708.5714285714286,0,0.0,279.83870967741933,Good,WA,98074
2014-06-09,1635000.0,5.0,3.5,4220,26784,1.0,0,0,3,2110,2110,1958,2006,400 Detwiller Ln,Bellevue,WA 98004,USA,2014,6,2,67,1,19,0.1575567502986858,844.0,1205.7142857142858,1,0.5,387.4407582938389,Average,WA,98004
2014-06-09,1339000.0,4.0,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0,9426 SE 52nd St,Mercer Island,WA 98040,USA,2014,6,2,53,0,53,0.21921906432145252,1062.5,1700.0,1,0.23294117647058823,315.05882352941177,Good,WA,98040
2014-06-09,288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008,5162 S 170th St,Tukwila,WA 98188,USA,2014,6,2,62,1,17,0.2335803089287957,620.0,1240.0,1,0.3548387096774194,155.0268817204301,Average,WA,98188
2014-06-09,1150000.0,3.0,2.5,2850,10474,1.0,0,0,4,1730,1120,1954,1979,9824 NE 13th St,Bellevue,WA 98004,USA,2014,6,2,71,1,46,0.27210234867290434,950.0,1140.0,1,0.3929824561403509,403.50877192982455,Good,WA,98004
2014-06-09,525000.0,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,1980,0,25616 SE 152nd St,Issaquah,WA 98027,USA,2014,6,2,45,0,45,0.06777335711345864,823.3333333333334,823.3333333333334,0,0.0,212.5506072874494,Good,WA,98027
2014-06-09,250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0,3652 SW 328th St,Federal Way,WA 98023,USA,2014,6,2,56,0,56,0.27625,736.6666666666666,982.2222222222222,0,0.0,113.23529411764706,Good,WA,98023
2014-06-09,341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0,16016 SE 173rd St,Renton,WA 98058,USA,2014,6,2,50,0,50,0.25048923679060664,480.0,1097.142857142857,1,0.21875,177.60416666666666,Good,WA,98058
2014-06-09,700000.0,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0,24012 SE 13th Pl,Sammamish,WA 98075,USA,2014,6,2,25,0,25,0.40498842890203135,787.5,1050.0,0,0.0,222.22222222222223,Average,WA,98075
2014-06-09,390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,16518-16526 147th Ave SE,Renton,WA 98058,USA,2014,6,2,57,0,57,0.34285714285714286,675.0,1542.857142857143,0,0.0,144.44444444444446,Good,WA,98058
2014-06-09,539950.0,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0,3600-3698 Wells Ave N,Renton,WA 98056,USA,2014,6,2,62,0,62,0.3063365505665128,730.0,973.3333333333334,1,0.4337899543378995,246.55251141552512,Good,WA,98056
2014-06-09,552000.0,2.0,2.5,1380,951,3.0,0,0,3,1380,0,2006,0,5010 Greenwood Ave N,Seattle,WA 98103,USA,2014,6,2,19,0,19,1.4511041009463723,690.0,552.0,0,0.0,400.0,Average,WA,98103
2014-06-09,250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0,2134 Montgomery Ave,Enumclaw,WA 98022,USA,2014,6,2,97,0,97,0.4380323309577612,504.0,1680.0,1,0.4007936507936508,99.2063492063492,Good,WA,98022
2014-06-09,502000.0,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0,16805 NE 12th St,Bellevue,WA 98008,USA,2014,6,2,62,0,62,0.14772727272727273,433.3333333333333,742.8571428571429,0,0.0,386.15384615384613,Good,WA,98008
2014-06-09,480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0,16905 33rd Ave SW,Burien,WA 98166,USA,2014,6,2,61,0,61,0.3415384615384615,555.0,1268.5714285714287,0,0.0,216.21621621621622,Good,WA,98166
2014-06-09,378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,1946,0,2048 NE 97th St,Seattle,WA 98115,USA,2014,6,2,79,0,79,0.09697130712008502,365.0,730.0,0,0.0,518.4931506849315,Average,WA,98115
2014-06-09,1350000.0,4.0,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0,9213 SE 68th St,Mercer Island,WA 98040,USA,2014,6,2,40,0,40,0.2074558370528698,825.0,1015.3846153846154,0,0.0,409.09090909090907,Very Good,WA,98040
2014-06-09,1900000.0,4.0,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0,13117 NE 33rd St,Bellevue,WA 98005,USA,2014,6,2,47,0,47,0.03670425964930991,1032.5,1270.7692307692307,0,0.0,460.0484261501211,Average,WA,98005
2014-06-09,605000.0,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA,2014,6,2,44,1,12,0.05623420387531592,890.0,1068.0,0,0.0,226.59176029962546,Average,WA,98072
2014-06-09,307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0,11717 SE 234th Pl,Kent,WA 98031,USA,2014,6,2,22,0,22,0.33508207818581826,495.0,792.0,0,0.0,155.32828282828282,Average,WA,98031
2014-06-09,304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,1949,1985,13715 Wallingford Ave N,Seattle,WA 98133,USA,2014,6,2,76,1,40,0.12343619683069225,370.0,740.0,0,0.0,411.7567567567568,Good,WA,98133
2014-06-09,568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0,5404-5410 Beach Dr SW,Seattle,WA 98136,USA,2014,6,2,48,0,48,0.5823863636363636,683.3333333333334,1171.4285714285713,1,0.47804878048780486,277.0731707317073,Good,WA,98136
2014-06-09,385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000,14407 88th Ave NE,Kirkland,WA 98034,USA,2014,6,2,38,1,25,0.164,410.0,702.8571428571429,0,0.0,313.0081300813008,Average,WA,98034
2014-06-09,345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0,717 N 95th St,Seattle,WA 98103,USA,2014,6,2,17,0,17,0.852112676056338,403.3333333333333,484.0,0,0.0,285.12396694214874,Average,WA,98103
2014-06-09,435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0,1021 NE 120th St,Seattle,WA 98125,USA,2014,6,2,52,0,52,0.2625,630.0,840.0,1,0.3492063492063492,230.15873015873015,Good,WA,98125
2014-06-09,579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0,12524 231st Ave NE,Redmond,WA 98053,USA,2014,6,2,22,0,22,0.29800796812749003,935.0,935.0,0,0.0,309.62566844919786,Average,WA,98053
2014-06-09,236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006,3802 I Pl NE,Auburn,WA 98002,USA,2014,6,2,27,1,19,0.21107760672909062,443.3333333333333,760.0,0,0.0,177.4436090225564,Average,WA,98002
2014-06-09,305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,18429 W Lake Desire Dr SE,Renton,WA 98058,USA,2014,6,2,51,0,51,0.04418139379793264,530.0,795.0,0,0.0,191.88679245283018,Good,WA,98058
2014-06-09,368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972,15303 75th Ave NE,Kenmore,WA 98028,USA,2014,6,2,67,1,53,0.15833333333333333,570.0,977.1428571428571,0,0.0,215.2046783625731,Good,WA,98028
2014-06-09,255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0,22018 8th Pl S,Des Moines,WA 98198,USA,2014,6,2,108,0,108,0.13333333333333333,600.0,1200.0,0,0.0,212.5,Very Good,WA,98198
2014-06-09,400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999,3922 SW Kenyon St,Seattle,WA 98136,USA,2014,6,2,83,1,26,0.2235294117647059,570.0,1140.0,0,0.0,350.87719298245617,Average,WA,98136
2014-06-09,440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994,13749 1st Ave NE,Seattle,WA 98125,USA,2014,6,2,77,1,31,0.2747454924567644,746.6666666666666,1280.0,1,0.5,196.42857142857142,Average,WA,98125
2014-06-09,417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,1919,2003,6321 51st Ave S,Seattle,WA 98118,USA,2014,6,2,106,1,22,0.1393939393939394,460.0,920.0,0,0.0,453.2608695652174,Average,WA,98118
2014-06-09,435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,1906,2014,1111 NW 64th St,Seattle,WA 98107,USA,2014,6,2,119,1,11,0.16,400.0,800.0,0,0.0,543.75,Average,WA,98107
2014-06-09,475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998,19523 53rd Ave NE,Lake Forest Park,WA 98155,USA,2014,6,2,73,1,27,0.17303154767106527,495.0,720.0,0,0.0,239.8989898989899,Very Good,WA,98155
2014-06-09,563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0,15415 279th Pl NE,Duvall,WA 98019,USA,2014,6,2,24,0,24,0.2182214948172395,700.0,1120.0,0,0.0,201.25,Average,WA,98019
2014-06-09,285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000,20615 SE 334th St,Auburn,WA 98092,USA,2014,6,2,38,1,25,0.04782645827995559,560.0,746.6666666666666,0,0.0,169.64285714285714,Average,WA,98092
2014-06-09,471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006,275 SE 10th Cir,North Bend,WA 98045,USA,2014,6,2,27,1,19,0.2346897663174859,582.5,932.0,0,0.0,202.1459227467811,Average,WA,98045
